ranking,fund_short_name,fund_company,investment_strategy,lastest_NAV,cumulative_return,recent_month_return,annalized_return,sharpe_ratio,year_rating
1683,昊恩2号,昊恩投资,股票策略,"1.0845
2017-10-20",6.31%,2.70%,--,--,Not provided
1684,玖鹏玖新尊享5号,玖鹏资产,股票策略,"1.4230
2017-10-20",33.50%,2.69%,--,--,Not provided
1685,睿豫四季健行一号,睿豫基金,股票策略,"0.9707
2017-10-20",1.86%,2.69%,--,--,Not provided
1686,华润信托-沣杨目标缓冲,沣杨资产,股票策略,"1.1055
2017-10-20",6.83%,2.69%,--,--,4out of 5
1687,东莞信托-汇信-鑫富越2号,鑫富越资产,股票策略,"2.0005
2017-10-20",99.61%,2.69%,--,--,4out of 5
1688,厦门信托-普尔优骐,普尔投资,股票策略,"0.9810
2017-10-20",94.40%,2.69%,--,--,2out of 5
1689,引领三号,引领投资,股票策略,"0.9680
2017-10-20",-0.93%,2.68%,--,--,Not provided
1690,易同优选,深圳易同投资,股票策略,"1.3600
2017-10-20",30.10%,2.68%,--,--,4out of 5
1691,泉桥量化十六号,泉桥资产,股票策略,"1.0240
2017-10-27",5.28%,2.68%,--,--,Not provided
1692,渤源沣杨价值成长,交享越渤源资产,股票策略,"1.1580
2017-10-20",11.10%,2.68%,--,--,3out of 5
1693,泽源3号,福建泽源资产,股票策略,"1.1976
2017-10-20",19.54%,2.68%,--,--,5out of 5
1694,东方先进制造优选,东方马拉松,股票策略,"1.7870
2017-10-20",68.60%,2.68%,--,--,5out of 5
1695,润樽沪港通,润樽投资,股票策略,"1.4890
2017-10-13",45.70%,2.68%,--,--,Not provided
1696,建信信托-宏盛隆景系列(2号),星石投资,股票策略,"1.1472
2017-10-20",12.74%,2.68%,--,--,3out of 5
1697,朗实之星,朗实投资,股票策略,"0.8820
2017-09-29",-11.80%,2.68%,--,--,1out of 5
1698,泓璟信诚,泓璟投资,股票策略,"1.3080
2017-10-27",22.80%,2.68%,--,--,Not provided
1699,景林丰收2号,景林资产,股票策略,"2.4488
2017-10-20",150.59%,2.67%,--,--,5out of 5
1700,实力旗舰,实力资产,股票策略,"2.4734
2017-09-29",147.34%,2.67%,--,--,4out of 5
1701,定钧一号,大钧资产,股票策略,"0.9990
2017-10-20",-2.38%,2.67%,--,--,Not provided
1702,新价值对冲一号,新价值,股票策略,"0.8860
2017-10-20",-11.60%,2.67%,--,--,2out of 5
1703,合众易晟复利增长1号,合众易晟,股票策略,"1.1940
2017-10-20",19.20%,2.67%,--,--,3out of 5
1704,玖鹏玖新尊享1号,玖鹏资产,股票策略,"1.4350
2017-10-25",34.60%,2.67%,--,--,5out of 5
1705,柔微-星火燎原1号,柔微资产,股票策略,"0.9512
2017-10-20",40.30%,2.67%,--,--,2out of 5
1706,沣盈金砖三期,沣盈资产,股票策略,"1.1438
2017-10-20",36.16%,2.66%,--,--,Not provided
1707,中融信托-智德持续增长,智德投资,股票策略,"3.1982
2017-09-26",219.82%,2.66%,--,--,4out of 5
1708,山东信托-彤源2号,彤源投资,股票策略,"2.7598
2017-10-20",165.06%,2.66%,--,--,5out of 5
1709,大钧价值创造2号,大钧资产,股票策略,"1.0550
2017-10-20",4.20%,2.66%,--,--,Not provided
1710,旭诺成长对冲5号,旭诺资产,股票策略,"0.9780
2017-10-27",-3.40%,2.66%,--,--,2out of 5
1711,天象6号,天象道通,股票策略,"0.9535
2017-10-20",-4.88%,2.65%,--,--,4out of 5
1712,至秦2期,至秦投资,股票策略,"0.5810
2017-09-20",-41.90%,2.65%,--,--,1out of 5
1713,鼎丰成也量化CPPI理财一期,成也基金,股票策略,"1.0268
2017-10-13",2.65%,2.65%,--,--,Not provided
1714,博鸿致远,上海博鸿投资,股票策略,"1.1933
2017-10-20",13.56%,2.65%,--,--,3out of 5
1715,沣杨卓越,沣杨资产,股票策略,"1.1450
2017-10-20",13.78%,2.65%,--,--,3out of 5
1716,旭诺成长对冲2号,旭诺资产,股票策略,"1.3590
2017-10-27",35.80%,2.65%,--,--,2out of 5
1717,陕国投-金石2期,金石投资,股票策略,"1.5921
2017-10-13",64.91%,2.65%,--,--,3out of 5
1718,冠丰糖糖1号,冠丰资产,股票策略,"2.7730
2017-10-20",179.70%,2.64%,--,--,3out of 5
1719,天衍贰期,赢乃进,股票策略,"1.0290
2017-10-20",5.00%,2.64%,--,--,3out of 5
1720,方圆重明,方圆达创,股票策略,"0.8321
2017-10-27",-8.95%,2.64%,--,--,Not provided
1721,沃蓝一期,沃蓝投资,股票策略,"2.6890
2017-09-29",168.90%,2.63%,--,--,4out of 5
1722,华鑫信托-光华上智1期,光华上智,股票策略,"1.5721
2017-10-20",61.78%,2.63%,--,--,2out of 5
1723,金伯珠超赢一号,金伯珠资产,股票策略,"1.0140
2017-09-29",1.40%,2.63%,--,--,2out of 5
1724,华辉价值星十二号,华辉创富,股票策略,"1.0864
2017-10-20",6.19%,2.63%,--,--,Not provided
1725,中石价值发现,华银精治,股票策略,"1.3360
2017-09-06",33.60%,2.63%,--,--,Not provided
1726,三角洲丰润股票一号,丰润恒道,股票策略,"1.0667
2017-10-27",4.40%,2.62%,--,--,Not provided
1727,万泰华瑞六号,万泰华瑞投资,股票策略,"1.1280
2017-10-20",9.60%,2.62%,--,--,Not provided
1728,以太投资稳健成长6号私募基金,青岛以太,股票策略,"1.2060
2017-10-27",18.64%,2.62%,--,--,3out of 5
1729,火牛阵积极进取,盛牛资本,股票策略,"0.9690
2017-10-20",-2.10%,2.62%,--,--,3out of 5
1730,倚天鸳鸯刀17号,倚天投资,股票策略,"0.6460
2017-10-20",-33.40%,2.62%,--,--,2out of 5
1731,跨越稳健1号,深圳跨越基金,股票策略,"1.0688
2017-10-20",7.11%,2.62%,--,--,Not provided
1732,金钥匙东方港湾港股通1号,东方港湾投资,股票策略,"1.2220
2017-10-20",13.80%,2.62%,--,--,5out of 5
1733,山东信托-长金4号,长金投资,股票策略,"2.9300
2017-10-23",173.63%,2.61%,--,--,4out of 5
1734,经易求精量化2号,经易金业,股票策略,"0.9990
2017-10-20",2.10%,2.61%,--,--,Not provided
1735,灵涛飞龙1期,灵涛基金,股票策略,"0.9800
2017-10-25",-1.80%,2.61%,--,--,3out of 5
1736,鸿涵量化精选1期,鸿涵投资,股票策略,"1.0880
2017-10-13",6.10%,2.61%,--,--,Not provided
1737,白奶酪价值1号,奶酪基金,股票策略,"1.1750
2017-10-20",14.00%,2.61%,--,--,Not provided
1738,隆昇二号,隆昇资本,股票策略,"1.0888
2017-10-25",38.41%,2.61%,--,--,4out of 5
1739,神农春江,神农投资,股票策略,"1.1629
2017-10-20",10.54%,2.61%,--,--,Not provided
1740,永望复利成长7号,永望资产,股票策略,"1.1931
2017-09-29",19.31%,2.61%,--,--,Not provided
1741,乾元光辉岁月稳进一号,乾元资始,股票策略,"1.1530
2017-10-20",14.30%,2.60%,--,--,Not provided
1742,上善若水振华5期,上善若水,股票策略,"0.8920
2017-10-20",-17.20%,2.60%,--,--,2out of 5
1743,千牛卫双螺旋策略1号,滨利投资,股票策略,"0.9896
2017-10-27",0.16%,2.60%,--,--,Not provided
1744,开元价值壹号,新沃邦基金,股票策略,"1.2660
2017-10-20",26.40%,2.60%,--,--,4out of 5
1745,丰润指数增强一期,丰润恒道,股票策略,"1.0304
2017-10-20",1.93%,2.60%,--,--,Not provided
1746,保银-中国价值,上海保银投资,股票策略,"1.5030
2017-09-29",50.30%,2.59%,--,--,5out of 5
1747,净莲志远,净莲投资,股票策略,"1.1080
2017-09-29",10.80%,2.59%,--,--,3out of 5
1748,博汇康宁股票型管理1期,博汇康宁投资,股票策略,"1.0700
2017-10-26",2.90%,2.59%,--,--,Not provided
1749,山东信托-榕树文明复兴,榕树投资,股票策略,"0.8986
2017-10-20",152.02%,2.59%,--,--,4out of 5
1750,陕国投-通用汇锦2号,通用投资,股票策略,"0.8644
2017-10-13",-13.56%,2.59%,--,--,3out of 5
1751,晟华汉唐1号,晟华创投,股票策略,"1.1510
2017-09-29",15.10%,2.58%,--,--,Not provided
1752,留仁鎏金二号,留仁资产,股票策略,"1.1304
2017-10-19",17.14%,2.58%,--,--,Not provided
1753,涌悦成长1号,深圳金斧子资本,股票策略,"0.7885
2017-09-27",-21.15%,2.58%,--,--,Not provided
1754,进化-金钱豹,进化投资,股票策略,"1.2453
2017-10-20",22.88%,2.57%,--,--,5out of 5
1755,华润信托-星石10期,星石投资,股票策略,"2.9229
2017-10-10",177.39%,2.57%,--,--,4out of 5
1756,长河畅达成长1号,长河畅达,股票策略,"1.0280
2017-10-20",3.80%,2.57%,--,--,3out of 5
1757,华润信托-中欧瑞博1期,中欧瑞博,股票策略,"3.2025
2017-10-27",208.14%,2.57%,--,--,4out of 5
1758,恒天泰旸一期,泰旸资产,股票策略,"1.3413
2017-10-20",30.79%,2.56%,--,--,5out of 5
1759,开鑫1号,万里耀强资产,股票策略,"0.9329
2017-10-20",0.00%,2.56%,--,--,1out of 5
1760,精赢信守,康腾投资,股票策略,"1.0208
2017-10-20",4.03%,2.56%,--,--,Not provided
1761,井冈杉树,杉树资本,股票策略,"1.0651
2017-10-20",6.58%,2.56%,--,--,Not provided
1762,华润信托-民森A号,民森投资,股票策略,"2.3741
2017-10-25",219.63%,2.56%,--,--,3out of 5
1763,拾贝收益5期,宁波拾贝投资,股票策略,"1.3153
2017-10-20",26.06%,2.55%,--,--,5out of 5
1764,高创-纳鑫2号,义乌市高创投资,股票策略,"0.3735
2017-10-06",-62.64%,2.55%,--,--,1out of 5
1765,联合利业2期锐进,联合利业,股票策略,"1.1316
2017-10-27",10.95%,2.55%,--,--,Not provided
1766,华润信托-恒远同犇1期,同犇投资,股票策略,"1.0847
2017-10-20",3.07%,2.55%,--,--,Not provided
1767,利得汉景1期,东方港湾投资,股票策略,"1.2900
2017-10-20",82.13%,2.55%,--,--,5out of 5
1768,拾贝投资5号,海宁拾贝投资,股票策略,"1.7380
2017-10-20",65.20%,2.55%,--,--,5out of 5
1769,北京信托-润晖稳健增值,润晖资产,股票策略,"1.8099
2017-10-20",72.47%,2.54%,--,--,4out of 5
1770,萍聚投资恒昇一期,萍聚投资,股票策略,"1.0690
2017-10-23",31.53%,2.54%,--,--,Not provided
1771,睿郡1号,睿郡资产,股票策略,"1.3650
2017-10-13",33.00%,2.54%,--,--,5out of 5
1772,华润信托-星石11期,星石投资,股票策略,"2.8612
2017-10-10",171.29%,2.54%,--,--,4out of 5
1773,赢华钻石1号,赢华资产,股票策略,"1.0150
2017-10-13",0.80%,2.54%,--,--,Not provided
1774,泰润证券投资1号,泰润海吉,股票策略,"1.0490
2017-09-25",4.90%,2.54%,--,--,2out of 5
1775,华泽价值成长1号,华泽资产,股票策略,"1.0870
2017-10-27",4.90%,2.54%,--,--,Not provided
1776,大钧安泰沪港深,大钧资产,股票策略,"1.1580
2017-10-20",20.20%,2.54%,--,--,5out of 5
1777,华润信托-景林稳健Ⅱ号,景林资产,股票策略,"1.7663
2017-09-29",103.28%,2.53%,--,--,5out of 5
1778,青榕中华,青榕资产,股票策略,"1.7517
2017-10-20",66.10%,2.53%,--,--,5out of 5
1779,伯洋九期,伯洋同舟,股票策略,"1.1026
2017-10-27",19.00%,2.53%,--,--,4out of 5
1780,悟空量化对冲6期,悟空投资,股票策略,"1.2119
2017-10-20",18.26%,2.52%,--,--,5out of 5
1781,和聚港股平台-1号,和聚投资,股票策略,"1.0440
2017-10-20",5.70%,2.52%,--,--,Not provided
1782,长尾精选一号,长尾资本,股票策略,"1.0776
2017-10-27",12.66%,2.52%,--,--,Not provided
1783,同犇3期,同犇投资,股票策略,"1.4673
2017-10-20",36.27%,2.52%,--,--,5out of 5
1784,国恬1号,国恬资管,股票策略,"0.9995
2017-10-23",2.52%,2.52%,--,--,Not provided
1785,显德尚泉1号,显德资产,股票策略,"1.0830
2017-10-24",18.00%,2.52%,--,--,4out of 5
1786,经易宏观对冲1号,经易金业,股票策略,"0.9970
2017-10-20",1.90%,2.52%,--,--,Not provided
1787,陕国投-和禄1号,理想投资,股票策略,"2.3863
2017-10-13",138.31%,2.51%,--,--,5out of 5
1788,外贸信托-双赢12期(彤源),彤源投资,股票策略,"2.5761
2017-10-20",144.32%,2.50%,--,--,5out of 5
1789,意度50量化-中融1号,盛永嘉华投资,股票策略,"1.0970
2017-10-20",6.60%,2.50%,--,--,4out of 5
1790,智诚金牛,智诚海威,股票策略,"1.0582
2017-09-29",5.82%,2.50%,--,--,5out of 5
1791,长青藤价值成长1号,长青藤资产,股票策略,"1.2730
2017-09-29",27.30%,2.50%,--,--,5out of 5
1792,问道天下稳健增长1号,问道天下,股票策略,"1.0030
2017-10-18",6.80%,2.50%,--,--,Not provided
1793,融启价值量化一号,融启投资,股票策略,"1.0890
2017-10-17",6.90%,2.49%,--,--,Not provided
1794,信朴8号,信朴量思,股票策略,"1.1618
2017-10-19",17.19%,2.49%,--,--,Not provided
1795,磐厚动量旅行者1号,磐厚动量,股票策略,"1.1110
2017-09-29",11.10%,2.49%,--,--,Not provided
1796,盛运德诚趋势2号,盛运德诚,股票策略,"0.8486
2017-10-13",-12.64%,2.49%,--,--,2out of 5
1797,金舆全球精选,金舆资产,股票策略,"1.1000
2017-10-20",7.00%,2.49%,--,--,Not provided
1798,映雪百丈冰2号,映雪资本,股票策略,"1.0145
2017-10-20",-1.19%,2.49%,--,--,Not provided
1799,东莞信托-汇信-中欧瑞博1号,中欧瑞博,股票策略,"2.1312
2017-10-27",105.07%,2.49%,--,--,4out of 5
1800,谦璞多策略进取一号,谦璞投资,股票策略,"1.3430
2017-10-20",36.00%,2.49%,--,--,4out of 5
1801,泽源8号,福建泽源资产,股票策略,"1.1560
2017-10-20",15.40%,2.49%,--,--,Not provided
1802,厦门信托-普尔创智,普尔投资,股票策略,"1.8660
2017-10-20",81.40%,2.49%,--,--,3out of 5
1803,交银国信-中欧瑞博一期,中欧瑞博,股票策略,"2.4058
2017-10-27",131.35%,2.49%,--,--,4out of 5
1804,锦熙一期,无锡锦熙投资,股票策略,"1.2100
2017-10-25",11.40%,2.48%,--,--,3out of 5
1805,名禹灵越,名禹资产,股票策略,"2.1650
2017-10-20",119.10%,2.48%,--,--,4out of 5
1806,映雪霜雪11号,映雪资本,股票策略,"0.9680
2017-10-20",-4.90%,2.48%,--,--,Not provided
1807,千宇资本煮酒一号,千宇资本,股票策略,"1.3389
2017-10-13",34.93%,2.48%,--,--,Not provided
1808,新睿驰飞1号,新睿投资,股票策略,"1.0440
2017-10-19",3.80%,2.47%,--,--,Not provided
1809,滚雪球价值精选2号,滚雪球投资,股票策略,"1.6650
2017-09-25",66.50%,2.46%,--,--,5out of 5
1810,龙隐1号,龙隐投资,股票策略,"1.3770
2017-10-13",37.40%,2.46%,--,--,4out of 5
1811,五洲尊享1号,菁英时代,股票策略,"1.0494
2017-09-20",4.94%,2.46%,--,--,Not provided
1812,量鑫量化择时,量鑫投资,股票策略,"1.1280
2017-10-27",12.50%,2.46%,--,--,Not provided
1813,实力终极复利机器,实力资产,股票策略,"1.2930
2017-09-29",29.30%,2.46%,--,--,5out of 5
1814,金太阳-果实资本精英汇2号,深圳果实资本,股票策略,"1.1680
2017-09-29",16.80%,2.46%,--,--,5out of 5
1815,金太阳-果实资本精英汇1号,深圳果实资本,股票策略,"1.1680
2017-09-29",16.80%,2.46%,--,--,5out of 5
1816,陕国投-先机策略精选,太和先机,股票策略,"1.8443
2017-10-13",81.67%,2.45%,--,--,2out of 5
1817,至远三期,中科汇泽,股票策略,"1.1444
2017-09-29",14.44%,2.45%,--,--,Not provided
1818,外贸信托-淡水泉专项2期,淡水泉,股票策略,"1.9234
2017-10-20",87.13%,2.45%,--,--,4out of 5
1819,启元价值成长1号,启元资产,股票策略,"1.1550
2017-10-20",17.00%,2.45%,--,--,Not provided
1820,君享抱朴慧选2号,深圳抱朴资产,股票策略,"0.8351
2017-10-27",-16.32%,2.45%,--,--,2out of 5
1821,金辇精选1号,金辇投资,股票策略,"1.1240
2017-10-20",13.20%,2.44%,--,--,3out of 5
1822,永望复利成长8号,永望资产,股票策略,"1.1897
2017-09-29",18.97%,2.44%,--,--,2out of 5
1823,万丰友方贯富创赢1号B,万丰友方,股票策略,"1.6245
2017-09-29",62.45%,2.43%,--,--,5out of 5
1824,华润信托-兆泽利丰1期,兆泽利丰,股票策略,"1.0289
2017-10-13",-1.08%,2.43%,--,--,1out of 5
1825,泰山十八号,恒宇天泽投资,股票策略,"1.0530
2017-10-20",5.30%,2.43%,--,--,Not provided
1826,华洲红橡稳盈一期,华洲投资,股票策略,"0.9642
2017-10-20",-3.92%,2.43%,--,--,2out of 5
1827,榜样多策略对冲,榜样投资,股票策略,"1.2070
2017-10-20",18.00%,2.43%,--,--,5out of 5
1828,万坤全天候量化1号,万坤投资,股票策略,"1.1972
2017-10-20",18.88%,2.43%,--,--,Not provided
1829,长兴启航1号,长兴投资,股票策略,"0.9280
2017-09-29",-7.20%,2.43%,--,--,2out of 5
1830,外贸信托-长金银信宝2期,长金投资,股票策略,"2.1652
2017-10-20",98.86%,2.43%,--,--,4out of 5
1831,鸿昇2号,万里耀强资产,股票策略,"0.8808
2017-10-20",-6.67%,2.43%,--,--,Not provided
1832,中融信托-长金7号,长金投资,股票策略,"1.9706
2017-10-23",131.27%,2.42%,--,--,4out of 5
1833,仙童机构定制1号,仙童投资,股票策略,"1.0510
2017-10-20",4.97%,2.42%,--,--,Not provided
1834,锦绣一号,普辉投资,股票策略,"1.0020
2017-10-20",1.60%,2.42%,--,--,2out of 5
1835,质嘉尊享A,质嘉投资,股票策略,"1.1870
2017-10-23",14.40%,2.42%,--,--,3out of 5
1836,万霁一号,万霁资产,股票策略,"1.6460
2017-10-20",56.90%,2.42%,--,--,5out of 5
1837,粤财信托-广金成长,广东广金,股票策略,"1.1324
2017-09-29",13.24%,2.41%,--,--,3out of 5
1838,外贸信托-朴石8期,朴石投资,股票策略,"0.8929
2017-10-20",-14.24%,2.41%,--,--,4out of 5
1839,中南文泰2期,中南资本,股票策略,"1.0170
2017-10-20",-2.30%,2.41%,--,--,Not provided
1840,工场金池一号,斯诺波投资,股票策略,"1.0200
2017-09-28",2.00%,2.41%,--,--,Not provided
1841,红象1期,红象投资,股票策略,"1.6110
2017-10-20",57.30%,2.41%,--,--,3out of 5
1842,石锋资产守正一号,石锋资产,股票策略,"1.0938
2017-10-20",2.90%,2.41%,--,--,Not provided
1843,厦门信托-普尔聚鑫,普尔投资,股票策略,"0.9180
2017-10-20",69.88%,2.40%,--,--,2out of 5
1844,宝慈国企改革六期,宝慈资产,股票策略,"1.1330
2017-10-25",6.60%,2.40%,--,--,3out of 5
1845,雷地1号,雷地投资,股票策略,"0.9150
2017-10-27",-6.10%,2.40%,--,--,2out of 5
1846,冠顶进取一号,冠顶资本,股票策略,"1.1210
2017-10-13",11.00%,2.40%,--,--,Not provided
1847,汉景港湾投360一号,东方港湾投资,股票策略,"1.2480
2017-10-27",31.06%,2.39%,--,--,5out of 5
1848,新价值21号,新价值,股票策略,"1.1850
2017-10-20",19.80%,2.39%,--,--,Not provided
1849,正数二号,正数资产,股票策略,"1.1200
2017-10-30",7.00%,2.39%,--,--,Not provided
1850,华炎盛熙,华炎投资,股票策略,"1.0680
2017-10-20",10.66%,2.39%,--,--,4out of 5
1851,榜样订制,榜样投资,股票策略,"1.0980
2017-10-20",7.30%,2.39%,--,--,Not provided
1852,平安信托-金蕴55期(季胜),季胜投资,股票策略,"1.1448
2017-10-20",15.29%,2.38%,--,--,1out of 5
1853,金能兴瑞一号,金能投资,股票策略,"1.0807
2017-10-09",13.09%,2.38%,--,--,3out of 5
1854,式勤1号,式勤投资,股票策略,"1.0191
2017-10-20",1.13%,2.38%,--,--,Not provided
1855,永望复利成长1号,永望资产,股票策略,"1.1190
2017-09-29",132.71%,2.38%,--,--,2out of 5
1856,西域诚长稳赢壹号,广东西域投资,股票策略,"1.2140
2017-10-20",12.10%,2.37%,--,--,Not provided
1857,汇金方格量化对冲1号,汇金方格,股票策略,"1.0690
2017-10-23",7.80%,2.37%,--,--,Not provided
1858,辉毅3号,申毅投资,股票策略,"1.0920
2017-10-20",7.90%,2.37%,--,--,Not provided
1859,明汯价值成长一号,明汯投资,股票策略,"1.1549
2017-10-20",16.98%,2.37%,--,--,Not provided
1860,乐信进取1期,乐信资产,股票策略,"1.2060
2017-10-20",16.60%,2.37%,--,--,3out of 5
1861,天裕成长1号,源品资产,股票策略,"1.0256
2017-10-13",2.58%,2.37%,--,--,4out of 5
1862,国民信托-恒星科技定增1号,中投昆泰,股票策略,"1.0349
2017-09-08",3.49%,2.36%,--,--,Not provided
1863,东航金融-民享紫晶趋势1号,东航金控,股票策略,"1.1680
2017-10-26",14.06%,2.36%,--,--,3out of 5
1864,博健精选2号,博健投资,股票策略,"1.0500
2017-10-26",4.10%,2.36%,--,--,Not provided
1865,榜样绩优,榜样投资,股票策略,"1.1090
2017-10-20",8.50%,2.36%,--,--,Not provided
1866,泰盈基金,恒丰泰石,股票策略,"1.2680
2017-10-27",67.69%,2.36%,--,--,3out of 5
1867,钛信-悟空钛合金一号,悟空投资,股票策略,"1.1699
2017-10-20",15.06%,2.36%,--,--,3out of 5
1868,中融信托-日进斗金5号,盈峰资本,股票策略,"0.8090
2017-10-20",-18.31%,2.36%,--,--,3out of 5
1869,云南信托-合顺35号,期期投资(有限合伙),股票策略,"1.0122
2017-10-20",1.43%,2.35%,--,--,Not provided
1870,东莞信托-汇信-中欧瑞博6号,中欧瑞博,股票策略,"1.2713
2017-10-27",20.51%,2.35%,--,--,4out of 5
1871,华润信托-富安达安晟1号(福麟15号),富安达投资,股票策略,"1.3117
2017-09-29",31.17%,2.35%,--,--,1out of 5
1872,海旭壹号,中诚富国财富,股票策略,"1.1140
2017-10-25",4.60%,2.35%,--,--,Not provided
1873,彼立弗复利一期,彼立弗投资,股票策略,"1.2829
2017-10-27",24.68%,2.35%,--,--,3out of 5
1874,水星领航,星瀚投资,股票策略,"1.0845
2017-10-23",4.26%,2.35%,--,--,Not provided
1875,湘财天安3号,湘财资产,股票策略,"0.8208
2017-10-20",-11.36%,2.34%,--,--,1out of 5
1876,雄鹰展翅,广西金贝壳,股票策略,"1.0037
2017-10-20",3.11%,2.34%,--,--,Not provided
